id,user_id,sex,date,moral1,moral2,moral3,moral4,moral5,moral6,moral7,sexual1,sexual2,sexual3,sexual4,sexual5,sexual6,sexual7,pathogen1,pathogen2,pathogen3,pathogen4,pathogen5,pathogen6,pathogen7
18599,449780,female,2012-10-23 07:58:06,2,6,4,4,3,4,5,2,0,0,1,1,6,2,2,5,1,3,3,2,3
18600,449785,female,2012-10-23 10:57:03,6,6,6,6,5,6,6,3,3,6,3,6,6,6,6,4,3,0,5,6,4
18605,449786,female,2012-10-23 12:10:49,6,6,3,1,6,6,6,1,2,5,3,6,6,6,2,1,2,3,4,1,1
18601,449788,female,2012-10-23 10:57:04,2,0,5,2,0,1,4,6,3,2,0,1,5,6,6,4,5,6,5,4,4
18603,449789,,2012-10-23 11:02:44,3,0,4,5,6,5,6,1,0,2,0,0,6,4,6,2,3,5,4,4,4
18610,449795,female,2012-10-23 14:27:14,1,2,5,2,4,2,3,6,2,5,5,5,2,3,6,6,3,6,3,6,4
18611,449796,male,2012-10-23 14:41:29,5,6,5,4,5,5,2,3,0,3,6,3,3,3,6,4,5,6,5,4,2
18612,449798,male,2012-10-23 15:20:34,4,6,6,6,6,3,5,0,0,0,1,0,1,0,6,2,4,5,2,6,5
18613,449800,male,2012-10-23 16:27:09,3,6,1,5,2,3,4,1,1,1,4,1,0,3,5,2,3,6,5,4,1
18615,449809,female,2012-10-23 19:08:49,5,5,5,5,5,2,3,2,0,0,5,6,6,0,5,3,6,4,6,6,0
18616,449814,female,2012-10-23 19:22:01,3,4,2,2,2,1,2,3,5,3,5,1,0,5,0,4,1,2,5,0,0
18701,449816,female,2012-10-25 17:39:09,3,6,4,6,4,3,5,4,4,3,3,6,5,6,3,5,5,5,3,6,6
18618,449820,female,2012-10-23 20:59:14,6,6,3,4,5,0,1,1,0,0,3,0,6,3,6,4,5,3,6,5,3
18617,449823,male,2012-10-23 20:55:12,4,4,4,4,5,5,4,2,0,0,1,3,1,3,6,1,1,6,4,6,2
18619,449829,male,2012-10-23 21:51:09,1,5,2,5,3,4,2,1,0,0,0,0,0,0,4,4,4,4,5,4,1
18620,449830,female,2012-10-23 22:19:40,6,6,5,5,6,5,3,2,0,0,1,2,2,1,5,3,4,4,5,5,1
18621,449832,male,2012-10-23 22:51:41,0,2,1,5,4,4,0,5,0,0,2,1,5,0,4,6,5,3,6,6,5
18622,449835,female,2012-10-23 23:57:47,4,5,4,6,6,3,5,5,4,5,5,6,6,5,5,2,3,5,5,4,4
18623,449838,male,2012-10-24 00:07:55,5,5,0,6,5,0,2,5,0,1,1,2,5,1,6,4,5,6,6,4,6
18624,449840,female,2012-10-24 00:54:47,3,6,2,5,3,1,5,3,4,2,6,6,3,6,6,6,5,6,6,5,6
18625,449841,male,2012-10-24 01:04:55,6,6,6,6,6,6,6,2,0,1,6,2,3,6,5,5,3,3,6,1,1
18626,449843,female,2012-10-24 01:16:12,2,6,6,6,6,2,6,3,0,0,1,1,6,4,3,2,5,6,5,5,2
18628,449863,female,2012-10-24 03:49:26,5,5,4,5,6,5,4,5,0,1,2,2,6,2,5,2,2,4,5,6,6
18630,449869,male,2012-10-24 04:18:47,4,3,4,2,2,5,3,1,0,0,4,1,2,5,2,3,2,3,5,1,1
18631,449871,female,2012-10-24 04:43:18,5,5,4,5,5,1,4,2,0,2,6,6,6,2,6,4,2,4,6,4,5
18633,449873,female,2012-10-24 05:33:34,6,6,3,6,6,5,5,2,1,1,3,5,3,4,6,6,5,4,4,5,5
18632,449875,female,2012-10-24 05:19:09,3,5,4,4,3,3,4,3,1,1,2,6,5,4,4,2,4,3,5,4,6
18635,449877,female,2012-10-24 06:48:31,5,6,5,5,6,4,6,1,0,6,4,4,6,6,5,4,1,5,5,6,4
18634,449879,male,2012-10-24 06:11:21,3,5,5,6,4,5,3,3,1,0,3,1,5,1,6,4,4,5,6,3,5
18637,449881,female,2012-10-24 07:41:24,6,6,5,6,6,5,5,3,3,3,1,3,5,3,2,3,5,5,6,4,4
18636,449883,female,2012-10-24 07:30:29,4,6,4,5,3,4,4,2,3,1,3,1,5,1,3,4,3,3,6,3,3
18638,449885,female,2012-10-24 09:13:30,1,6,1,5,5,6,6,1,5,1,2,5,6,4,6,6,5,6,5,6,4
18639,449886,male,2012-10-24 09:28:28,2,5,4,3,6,5,3,2,1,0,0,1,1,1,4,5,4,3,5,4,3
18643,449887,female,2012-10-24 11:11:11,5,5,2,5,5,3,3,4,4,5,4,6,6,6,4,4,3,1,4,3,3
18641,449888,female,2012-10-24 11:05:42,4,5,3,5,4,6,3,3,0,3,4,1,6,4,6,5,5,1,6,4,4
18644,449891,female,2012-10-24 11:55:34,2,5,3,5,5,2,4,3,1,1,4,4,6,1,6,6,4,6,5,4,4
18646,449897,female,2012-10-24 14:07:00,3,4,2,4,4,4,4,1,0,0,2,1,5,2,4,2,4,5,4,5,5
18649,449898,female,2012-10-24 14:56:02,2,4,5,4,1,2,2,3,2,2,4,4,3,6,2,2,0,1,3,3,1
18648,449899,female,2012-10-24 14:38:21,1,1,2,3,2,2,1,0,0,0,6,0,6,6,2,0,1,1,3,5,1
18654,449903,female,2012-10-24 16:21:39,3,4,4,5,3,4,4,2,1,5,6,0,6,4,3,5,5,2,5,2,0
18653,449904,female,2012-10-24 16:21:39,0,2,2,4,4,1,4,4,0,0,5,1,3,5,5,6,5,6,5,5,4
18656,449906,female,2012-10-24 17:10:26,5,5,1,5,3,3,1,1,1,1,3,1,6,5,4,4,5,5,5,5,5
18658,449911,male,2012-10-24 17:27:40,1,6,1,4,4,4,4,4,0,0,6,2,6,5,6,3,4,5,5,6,4
18659,449912,male,2012-10-24 18:06:09,3,5,6,6,6,5,5,1,0,0,1,0,3,3,5,2,4,5,5,2,4
18660,449916,male,2012-10-24 18:52:06,6,6,5,5,6,4,4,1,0,0,0,0,3,0,6,0,2,4,2,4,4
18661,449918,male,2012-10-24 18:58:26,5,4,5,4,5,4,5,1,0,0,2,1,2,0,4,3,2,1,3,0,2
18663,449919,female,2012-10-24 19:11:07,6,6,6,4,6,0,4,6,3,4,6,4,6,6,6,4,6,6,6,6,5
18665,449924,,2012-10-24 20:34:34,2,4,3,4,4,0,4,0,0,0,3,2,5,0,4,2,3,1,4,0,1
18664,449926,male,2012-10-24 20:31:50,6,6,5,5,5,6,5,4,2,2,2,3,2,3,4,3,2,4,4,1,2
18666,449928,female,2012-10-24 20:38:40,3,6,5,5,5,6,4,2,0,4,6,4,1,6,6,2,4,6,6,5,3
18667,449930,female,2012-10-24 20:58:01,5,6,3,6,6,5,4,2,3,3,3,4,6,6,5,3,4,2,6,6,6
18668,449934,female,2012-10-24 21:13:40,3,4,3,5,0,4,4,3,3,3,4,6,6,6,6,5,5,4,5,4,6
18670,449940,male,2012-10-24 21:44:28,3,4,4,4,1,3,2,1,0,0,3,1,0,1,3,2,1,6,2,3,1
18672,449943,male,2012-10-24 22:17:01,0,2,5,1,6,6,5,0,0,0,3,1,1,0,5,2,2,3,3,0,3
18673,449945,female,2012-10-24 22:39:38,2,3,6,6,1,0,1,0,6,1,0,0,0,6,6,3,4,0,3,2,0
18674,449946,female,2012-10-24 22:43:56,5,5,5,5,3,5,5,2,1,1,1,1,5,2,5,2,4,3,5,0,1
18675,449949,female,2012-10-24 23:34:36,6,6,4,6,5,6,6,4,6,5,5,5,6,6,6,2,3,6,5,6,4
18676,449952,male,2012-10-24 23:59:10,6,6,6,6,6,5,6,4,1,0,3,6,4,1,6,0,2,2,5,1,0
18677,449955,male,2012-10-25 00:32:40,4,6,4,6,5,6,6,2,1,0,1,4,1,1,4,3,3,6,4,4,4
18678,449957,female,2012-10-25 00:52:22,6,5,4,4,6,5,5,4,4,2,4,6,4,4,3,3,1,1,2,1,2
18679,449960,male,2012-10-25 01:35:04,2,4,3,4,3,4,3,2,0,1,4,3,3,6,4,4,3,3,4,4,5
18680,449961,female,2012-10-25 02:13:14,2,6,2,5,6,2,5,2,1,2,3,0,6,0,2,4,4,0,3,4,5
18681,449964,male,2012-10-25 02:31:56,0,5,1,5,3,3,6,0,0,0,3,1,4,0,6,3,0,6,4,4,4
18683,449969,female,2012-10-25 03:33:20,2,2,3,3,3,4,3,0,0,0,0,0,4,0,4,0,0,1,1,1,2
18682,449972,female,2012-10-25 03:22:20,4,6,3,3,5,3,6,1,0,0,2,3,3,0,1,1,1,1,2,0,1
18684,449975,female,2012-10-25 04:12:05,3,6,1,5,6,4,5,3,3,6,4,6,6,3,1,2,2,0,6,4,4
18685,449984,female,2012-10-25 05:26:55,5,5,5,4,5,5,3,6,3,6,4,6,4,3,4,3,1,4,3,4,3
18687,449989,male,2012-10-25 08:18:18,4,6,1,3,6,1,3,0,0,0,3,0,0,1,5,3,3,6,5,6,3
18686,449990,female,2012-10-25 07:39:16,6,5,3,4,0,4,0,6,2,0,6,6,6,6,6,6,6,6,6,6,0
18691,449994,female,2012-10-25 11:45:10,2,4,4,6,2,5,4,5,4,3,4,4,5,1,4,2,4,4,4,5,3
19044,449995,female,2012-11-08 10:47:56,0,5,2,6,0,2,1,0,0,0,6,1,6,0,3,2,4,3,1,5,5
18692,449997,female,2012-10-25 11:57:29,4,5,3,3,4,3,3,3,5,4,5,5,6,6,4,2,4,3,4,2,3
18693,450000,female,2012-10-25 12:25:52,2,6,3,5,5,5,2,3,3,2,2,5,6,6,6,2,5,4,5,2,4
18696,450003,female,2012-10-25 14:33:28,5,6,6,6,6,1,5,2,1,2,6,5,6,1,6,0,6,4,5,6,6
19127,450005,female,2012-11-12 08:14:59,3,4,2,3,4,5,3,4,1,2,1,3,6,2,6,2,3,2,6,6,2
18700,450013,female,2012-10-25 17:32:05,6,6,3,6,3,6,1,6,5,4,5,6,6,6,6,6,6,6,6,1,2
18707,450014,female,2012-10-25 21:47:51,6,6,6,6,6,6,6,3,0,6,2,6,6,3,4,2,1,4,4,3,4
18702,450019,male,2012-10-25 17:52:55,1,5,4,5,3,3,3,0,0,0,1,0,6,0,5,0,2,4,4,4,5
18703,450028,female,2012-10-25 18:56:46,1,4,5,6,3,5,4,0,0,0,0,0,3,0,2,3,3,2,3,4,4
18705,450040,male,2012-10-25 21:29:39,3,1,0,2,4,2,1,1,1,1,1,0,1,1,3,4,4,3,3,4,4
18709,450041,female,2012-10-25 21:56:25,4,6,5,6,5,6,2,0,0,0,6,4,6,0,4,5,2,2,3,6,3
18706,450042,female,2012-10-25 21:40:43,6,6,6,2,6,0,3,2,1,0,4,1,6,0,6,2,5,6,5,5,4
18710,450044,female,2012-10-25 21:58:54,4,6,4,6,5,6,5,4,1,0,6,3,6,0,4,1,2,3,4,5,5
18711,450045,female,2012-10-25 22:09:06,4,6,5,5,4,5,6,5,0,0,3,3,6,3,6,6,5,6,6,6,5
18713,450046,male,2012-10-25 22:23:45,2,4,2,4,3,2,2,2,0,0,2,0,1,0,5,1,1,1,1,1,4
18714,450047,male,2012-10-25 22:32:23,0,0,0,0,0,0,0,0,0,0,4,0,0,1,5,6,2,6,4,6,5
18715,450049,male,2012-10-25 23:17:45,0,5,3,4,0,3,4,3,0,0,2,2,1,6,6,5,5,4,6,6,6
18716,450056,male,2012-10-25 23:45:27,0,1,0,2,2,0,0,3,3,2,1,6,3,3,5,0,0,5,1,2,0
18717,450058,female,2012-10-26 00:46:47,3,6,3,6,6,2,6,3,3,4,0,6,5,3,3,6,4,0,2,6,0
18718,450060,,2012-10-26 00:49:11,6,6,6,6,3,5,6,6,6,6,6,6,6,6,6,4,5,1,6,6,6
18719,450061,female,2012-10-26 01:01:20,3,4,5,5,5,4,5,3,0,4,6,4,6,3,5,4,2,6,6,6,4
18730,450066,female,2012-10-27 00:29:13,0,2,1,2,3,0,1,2,4,2,2,4,5,3,6,6,5,4,5,6,4
18720,450071,female,2012-10-26 03:26:27,3,5,4,3,5,3,4,5,6,5,5,6,4,6,5,4,3,4,4,4,3
18734,450076,female,2012-10-27 02:52:40,6,6,3,6,5,0,6,4,3,0,6,6,6,4,6,6,3,6,6,6,6
18722,450077,female,2012-10-26 05:32:50,1,3,2,3,2,3,3,2,1,0,1,1,2,3,6,4,2,5,5,3,2
18721,450079,female,2012-10-26 05:27:01,3,6,5,5,5,5,5,4,1,4,4,2,4,3,5,6,6,4,5,6,4
18723,450087,female,2012-10-26 11:13:51,3,5,5,6,3,2,6,1,0,3,1,2,4,1,4,3,2,1,3,1,4
18724,450089,male,2012-10-26 12:13:57,2,5,4,5,4,3,5,3,2,2,4,3,3,2,4,5,4,4,5,4,5
18725,450091,female,2012-10-26 13:27:58,6,5,5,6,6,6,6,2,1,3,6,3,6,1,4,4,4,5,5,6,4
18726,450105,female,2012-10-26 20:54:32,3,6,6,6,6,5,6,6,6,1,6,6,6,6,6,6,6,3,6,6,6
18727,450108,male,2012-10-26 21:41:42,,,,,,,,,,,,,,,,,,,,,
18728,450118,female,2012-10-26 23:57:36,2,4,4,3,4,2,4,1,1,6,5,3,5,1,4,3,3,4,5,3,4
18729,450119,female,2012-10-27 00:10:50,3,5,4,4,4,3,4,5,3,2,2,2,4,3,4,3,3,3,4,5,4
18731,450121,female,2012-10-27 00:32:52,0,0,0,0,0,0,1,1,0,0,2,0,1,1,5,2,1,3,3,3,2
18732,450122,female,2012-10-27 00:51:23,1,6,0,6,6,1,6,0,4,0,6,0,6,6,5,0,1,5,0,1,1
18733,450124,female,2012-10-27 01:25:42,6,6,6,6,6,5,6,6,6,6,6,6,6,6,2,1,4,5,6,2,4
18735,450130,female,2012-10-27 03:02:53,,,,,,,,,,,,,,,,,,,,,
18736,450131,female,2012-10-27 03:13:11,2,4,4,6,4,5,2,2,0,0,1,1,1,0,4,4,4,2,4,3,6
18739,450133,male,2012-10-27 04:42:55,1,1,1,1,6,1,5,0,3,0,0,1,0,5,6,6,1,5,6,0,5
18738,450136,male,2012-10-27 04:37:46,5,6,6,6,6,6,5,3,0,0,3,0,0,0,6,5,3,6,6,6,2
18740,450143,female,2012-10-27 05:26:45,5,6,5,6,5,6,5,4,3,3,4,4,6,5,6,3,6,4,6,4,1
18742,450163,female,2012-10-27 18:11:47,2,6,4,3,3,5,4,3,0,0,0,1,2,0,4,4,1,4,3,4,0
18743,450164,male,2012-10-27 18:53:40,1,4,3,4,4,3,4,1,1,1,0,1,2,5,6,5,1,4,4,0,4
18744,450169,female,2012-10-27 20:59:29,1,5,1,5,2,2,1,5,1,2,4,1,6,5,6,4,6,6,5,5,3
18745,450170,female,2012-10-27 21:01:08,3,5,5,5,5,5,4,3,3,2,3,4,4,6,2,4,0,1,3,1,3
18747,450172,female,2012-10-27 22:24:32,3,5,5,6,1,3,3,1,1,2,3,0,3,4,5,4,4,4,5,2,5
18748,450175,male,2012-10-27 22:33:59,0,0,1,3,0,3,0,1,1,0,1,1,0,1,4,2,1,1,4,2,6
18749,450176,female,2012-10-27 23:14:47,0,4,4,3,5,5,3,1,4,4,5,1,5,2,1,3,2,1,1,5,2
18754,450191,female,2012-10-28 15:18:07,6,6,6,6,5,4,6,3,0,3,0,0,6,0,4,1,0,5,6,4,3
18750,450192,female,2012-10-28 04:09:20,2,5,0,6,4,6,3,0,0,0,6,3,5,1,6,5,3,4,5,3,0
18751,450195,male,2012-10-28 04:48:15,6,6,4,4,4,5,5,3,0,3,3,6,5,0,3,1,2,2,3,3,4
18752,450210,female,2012-10-28 12:33:55,3,5,5,5,5,4,5,0,0,1,5,1,3,1,4,5,1,5,4,5,6
18753,450213,male,2012-10-28 13:39:52,2,1,1,2,1,0,0,4,0,0,0,0,0,0,4,0,3,5,5,0,3
18756,450215,female,2012-10-28 16:02:00,4,5,4,6,3,6,5,2,5,4,4,4,6,5,4,3,4,5,4,6,4
18757,450226,female,2012-10-28 18:53:07,2,3,1,6,3,5,3,4,0,0,3,1,3,0,6,1,5,5,5,4,0
18758,450229,,2012-10-28 18:58:02,3,5,2,4,2,2,4,2,2,4,3,4,3,6,2,4,5,0,4,2,5
18760,450234,female,2012-10-28 19:56:27,6,6,6,5,6,6,6,5,6,5,5,6,5,6,6,4,4,3,6,5,5
18761,450236,male,2012-10-28 20:14:53,2,5,4,6,5,4,5,5,1,1,1,2,3,2,4,4,4,2,6,3,2
18762,450247,male,2012-10-28 21:56:31,2,5,6,6,5,5,2,0,0,0,1,0,1,0,4,0,1,4,3,2,0
18763,450249,male,2012-10-28 22:26:01,5,6,5,5,4,5,4,1,0,0,4,4,3,1,4,4,4,5,3,4,5
18764,450254,male,2012-10-28 23:41:10,6,6,4,5,5,6,5,3,0,0,2,1,2,0,6,6,4,6,6,5,6
18765,450255,male,2012-10-28 23:56:32,5,4,3,6,6,4,5,2,2,2,6,1,1,1,3,4,4,4,2,2,1
18766,450259,male,2012-10-29 00:28:17,2,6,5,5,5,6,5,0,0,0,0,0,3,0,3,1,2,5,4,4,4
18767,450260,male,2012-10-29 00:39:14,2,6,6,6,6,0,5,0,0,0,1,0,0,0,1,1,2,1,3,0,4
18769,450262,female,2012-10-29 01:00:49,1,2,1,2,2,0,1,2,1,2,1,4,5,2,4,4,4,1,5,3,1
18770,450265,female,2012-10-29 01:58:40,5,6,6,6,6,5,3,1,0,3,3,6,6,3,3,3,4,4,4,4,4
18772,450268,female,2012-10-29 03:15:43,0,6,5,2,6,6,0,6,0,0,5,0,6,4,1,5,3,4,6,1,1
18771,450275,female,2012-10-29 03:14:28,5,6,5,6,6,6,5,4,,,4,,,,2,2,4,3,4,5,3
18774,450281,male,2012-10-29 04:53:57,0,3,0,5,2,0,1,0,0,0,1,0,0,0,3,4,4,6,2,1,2
18775,450287,female,2012-10-29 08:35:46,3,1,0,6,1,1,3,2,5,0,4,3,3,0,5,4,1,4,6,1,1
18781,450297,male,2012-10-29 12:08:05,2,4,3,5,3,2,4,0,0,0,0,0,4,0,4,1,1,4,1,0,4
18783,450299,female,2012-10-29 13:59:54,5,6,4,5,0,6,3,0,0,0,1,1,2,0,5,4,3,3,4,3,1
18786,450302,female,2012-10-29 14:24:19,5,5,5,5,5,4,5,3,3,3,3,3,5,3,6,3,4,5,5,5,5
18791,450333,female,2012-10-29 20:59:38,3,5,1,4,3,2,2,1,0,0,1,2,6,0,3,1,2,1,3,4,1
18792,450335,female,2012-10-29 21:59:51,5,6,5,6,6,4,6,1,0,0,1,2,4,1,3,2,3,1,1,5,1
18793,450339,male,2012-10-29 21:59:59,3,6,1,6,5,4,3,1,0,0,0,1,0,1,2,4,2,1,4,1,2
18794,450345,male,2012-10-29 22:53:00,4,6,4,6,4,3,3,0,0,1,3,2,3,4,5,5,4,2,4,4,5
18795,450353,female,2012-10-30 00:14:58,3,3,2,3,2,1,2,2,4,5,3,5,4,5,1,1,1,1,1,1,1
18796,450354,male,2012-10-30 00:15:00,1,6,0,4,4,2,4,1,1,0,3,1,1,4,2,0,0,1,2,1,3
18797,450355,female,2012-10-30 00:47:07,1,6,5,6,6,1,5,4,0,0,2,5,6,6,6,5,5,5,6,6,2
18798,450359,female,2012-10-30 01:31:13,5,6,5,5,6,4,5,3,0,1,4,2,6,2,4,2,4,4,5,6,5
18799,450360,female,2012-10-30 02:12:31,4,5,5,4,3,6,1,1,4,3,5,3,3,2,5,5,5,2,5,4,6
18800,450364,female,2012-10-30 02:13:24,,,,,,,,,,,,,,,,,,,,,
18801,450368,male,2012-10-30 03:17:43,4,6,3,6,6,3,6,0,0,0,0,0,1,0,6,2,5,4,6,4,2
18802,450378,female,2012-10-30 04:14:34,1,3,2,3,3,2,3,2,0,0,2,3,5,3,4,1,2,3,1,2,4
18803,450381,female,2012-10-30 04:33:57,6,4,4,5,3,3,6,1,3,1,5,3,6,5,6,6,6,6,5,6,6
18805,450389,male,2012-10-30 07:13:40,0,0,0,0,0,0,0,0,1,0,0,1,1,3,6,4,1,4,2,2,3
18804,450392,female,2012-10-30 07:05:06,2,5,6,5,6,6,6,3,1,1,3,5,2,0,6,4,5,6,6,5,1
18807,450397,female,2012-10-30 10:02:36,5,6,4,5,3,1,1,2,0,3,4,2,5,3,3,0,3,6,5,5,1
18813,450402,male,2012-10-30 13:18:00,6,6,3,6,6,4,6,0,0,3,0,0,2,6,2,2,3,1,3,0,0
18816,450404,female,2012-10-30 13:34:56,6,6,6,6,6,2,6,4,0,0,6,5,6,4,4,5,5,5,6,4,5
18821,450405,female,2012-10-30 14:10:25,5,5,5,5,5,6,3,4,2,3,5,5,4,6,4,6,6,6,6,6,4
18819,450406,male,2012-10-30 13:45:19,3,3,5,3,3,3,3,3,3,3,3,2,3,4,4,4,3,4,4,3,3
18822,450411,female,2012-10-30 15:25:53,3,6,4,6,6,3,6,3,1,4,1,6,6,5,1,5,1,1,1,6,5
18824,450413,male,2012-10-30 16:39:57,5,6,6,6,4,6,6,0,1,6,5,4,2,0,5,2,2,6,5,3,2
18825,450416,male,2012-10-30 17:13:11,4,6,5,5,3,5,5,2,0,1,1,3,2,5,4,4,5,4,6,3,2
18827,450462,male,2012-10-31 06:01:26,4,3,1,2,4,4,2,0,0,0,3,0,1,1,3,3,2,2,3,2,5
18828,450470,male,2012-10-31 10:08:26,1,4,3,3,1,1,1,0,1,0,0,1,1,3,1,1,3,4,3,6,5
18834,450474,female,2012-10-31 12:17:26,6,6,6,6,5,6,3,6,5,5,6,6,6,6,6,4,1,5,2,1,3
18835,450476,male,2012-10-31 12:44:40,5,3,1,6,6,6,6,0,0,0,3,3,6,3,5,1,3,5,6,6,3
18843,450491,male,2012-10-31 18:58:32,5,6,6,6,6,4,6,0,0,0,3,3,5,1,5,2,3,3,4,4,2
18844,450492,female,2012-10-31 19:11:14,5,6,4,5,6,2,5,3,1,1,3,5,6,2,4,4,2,4,3,4,4
18845,450497,female,2012-10-31 20:15:01,0,5,4,4,5,1,5,5,3,3,5,6,5,6,4,2,4,5,6,6,3
18846,450498,female,2012-10-31 20:25:32,5,6,2,3,5,5,5,5,1,3,3,4,4,3,6,2,6,6,4,1,5
18847,450507,male,2012-10-31 23:26:22,3,4,2,4,2,3,4,1,3,1,3,2,2,6,4,4,2,2,4,3,1
18848,450510,male,2012-11-01 00:54:43,1,5,5,5,5,5,6,1,0,0,1,0,1,0,1,1,2,0,4,1,1
18849,450519,female,2012-11-01 02:52:14,2,5,2,3,5,5,5,0,0,0,0,0,3,0,5,4,3,6,3,4,5
18851,450521,male,2012-11-01 04:10:42,3,5,5,6,5,4,2,3,6,5,2,2,0,1,5,4,4,3,3,4,6
18854,450529,male,2012-11-01 06:51:00,2,3,4,5,2,4,6,0,0,0,1,3,2,2,5,6,5,4,5,3,5
18855,450532,male,2012-11-01 10:40:32,0,6,3,5,1,0,0,2,0,0,2,1,3,2,2,1,3,1,2,2,0
18858,450533,male,2012-11-01 11:00:15,5,5,4,6,6,6,6,1,0,1,1,0,0,0,4,3,1,3,4,1,3
18861,450538,male,2012-11-01 13:18:20,6,6,6,3,5,4,1,6,3,1,6,1,2,3,6,4,4,1,6,2,1
18863,450539,female,2012-11-01 14:10:40,4,5,4,6,5,4,5,3,4,4,2,3,6,6,5,4,5,5,5,5,6
18872,450545,female,2012-11-01 16:57:55,5,6,3,6,6,5,5,3,1,4,4,3,6,6,4,4,5,6,4,4,4
18868,450546,female,2012-11-01 16:18:36,2,4,5,4,5,3,4,4,2,3,5,4,5,6,5,4,4,1,6,2,3
18867,450547,female,2012-11-01 16:09:22,3,1,3,2,4,0,5,2,3,4,4,6,5,6,6,5,4,6,3,3,2
18869,450548,female,2012-11-01 16:22:54,4,5,4,4,1,3,4,1,0,0,2,0,3,1,5,2,1,4,2,5,0
18873,450554,female,2012-11-01 18:46:17,0,6,0,2,0,2,0,0,0,0,0,1,6,0,6,0,3,1,2,0,1
18874,450562,male,2012-11-01 20:45:27,4,5,4,4,6,5,4,1,3,0,2,1,3,1,4,1,2,2,5,1,3
18875,450569,female,2012-11-01 23:59:29,4,4,3,4,3,5,5,2,2,3,5,3,6,4,6,2,4,2,4,6,6
18876,450570,female,2012-11-02 00:25:23,3,5,5,5,4,6,5,3,0,1,4,5,5,1,4,3,3,5,4,6,1
18904,450575,female,2012-11-03 22:13:53,0,6,4,5,3,4,5,1,0,1,1,0,3,0,4,4,5,3,4,4,4
18902,450580,,2012-11-03 20:50:01,4,6,5,6,6,5,6,2,2,1,0,3,1,5,4,2,2,3,3,3,5
18877,450583,female,2012-11-02 03:25:52,0,1,0,3,0,0,1,0,3,0,5,5,6,3,6,0,1,6,2,1,0
18879,450594,female,2012-11-02 07:45:54,4,6,5,6,5,5,3,2,1,0,3,1,4,1,4,1,3,4,5,6,3
18882,450598,female,2012-11-02 13:12:33,5,6,3,6,5,5,2,0,4,0,0,0,0,0,5,5,4,4,5,2,6
18883,450603,female,2012-11-02 17:19:15,2,6,3,5,4,6,3,4,0,1,2,6,6,6,2,5,2,3,3,6,3
18967,450609,female,2012-11-06 01:31:27,4,6,4,5,3,5,4,1,0,0,1,2,4,3,4,5,2,6,5,6,5
18884,450615,female,2012-11-02 20:33:35,0,4,0,2,2,2,2,1,1,0,1,3,4,0,5,1,1,5,2,6,1
18885,450621,male,2012-11-02 22:35:16,6,6,5,6,6,6,4,0,0,0,2,1,4,0,6,1,2,4,4,6,5
18886,450626,female,2012-11-02 23:39:34,6,6,6,6,6,2,4,5,0,0,,2,,0,6,6,5,,,6,6
18887,450631,male,2012-11-03 00:41:22,1,5,3,4,5,3,4,1,0,0,2,3,4,2,3,3,2,3,4,4,6
18889,450635,female,2012-11-03 01:26:41,3,5,2,4,6,6,1,0,0,0,1,0,0,0,3,1,1,4,6,0,0
18888,450636,female,2012-11-03 01:19:00,6,6,3,6,6,6,5,0,1,1,2,5,6,2,2,4,3,1,4,6,5
18890,450646,female,2012-11-03 04:11:09,0,1,0,1,0,0,0,0,0,0,6,6,5,0,6,6,0,2,6,0,0
18891,450654,female,2012-11-03 05:32:26,3,5,5,5,5,4,5,4,0,4,2,0,2,2,6,3,5,2,3,2,3
18893,450657,male,2012-11-03 06:09:37,5,6,4,3,4,2,0,1,1,1,1,1,0,3,2,2,2,2,1,1,5
18894,450658,male,2012-11-03 06:19:26,3,5,4,5,6,6,5,4,0,5,2,5,6,4,4,3,1,5,1,1,5
18896,450659,female,2012-11-03 07:59:05,1,4,6,1,3,6,4,0,0,1,4,5,5,6,5,4,1,6,6,4,3
18897,450667,male,2012-11-03 15:59:19,2,5,1,1,1,4,4,0,0,0,1,0,4,0,5,5,4,5,5,5,4
18899,450673,female,2012-11-03 17:38:48,1,3,1,2,1,3,1,1,0,0,2,3,6,0,5,6,2,4,4,6,2
18900,450683,male,2012-11-03 19:41:45,4,5,3,6,4,3,5,1,0,0,2,0,3,0,4,4,4,4,5,4,1
18901,450684,female,2012-11-03 20:15:02,4,4,4,4,1,5,4,3,0,1,3,4,5,2,6,3,4,5,6,6,4
18903,450687,male,2012-11-03 21:21:01,2,2,0,3,1,3,1,2,0,0,1,0,0,1,3,2,1,2,2,3,3
18907,450705,,2012-11-04 02:53:41,5,6,5,6,2,1,5,1,0,0,1,2,4,6,6,6,6,6,5,6,6
18909,450709,female,2012-11-04 03:18:06,1,1,2,3,0,0,6,0,1,1,3,6,4,0,1,0,0,6,0,2,1
18908,450710,female,2012-11-04 03:17:14,0,5,1,3,4,4,3,0,0,0,5,2,4,0,6,5,1,3,4,4,5
18911,450711,female,2012-11-04 04:31:10,3,5,2,5,4,4,4,4,2,6,5,6,6,6,4,4,4,4,6,6,4
18910,450712,female,2012-11-04 04:13:41,6,6,4,5,4,6,6,2,0,3,4,3,6,4,4,6,4,5,6,6,6
18912,450717,female,2012-11-04 05:00:51,3,6,3,4,6,2,6,4,3,3,4,3,2,3,4,3,4,3,3,6,6
18914,450719,female,2012-11-04 06:19:34,2,5,2,4,6,5,3,1,1,3,5,5,6,1,6,4,5,6,5,4,5
